,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,total hour,validation,luby_cst,seed
4164,pilot4,1001,682,682682,102,316,46311,80,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:07,,,do_not_exist,do_not_exist
4165,pilot4,1001,682,682682,102,316,46311,80,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:08,,,do_not_exist,do_not_exist
4166,pilot4,1001,682,682682,102,316,46311,80,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:07,,,do_not_exist,do_not_exist
4167,pilot4,1001,682,682682,102,316,46311,80,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:07,,,do_not_exist,do_not_exist
4168,pilot4,1001,682,682682,102,316,46311,80,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4169,pilot4,1001,682,682682,102,316,46311,80,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4170,pilot4,1001,682,682682,102,316,46311,80,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4171,pilot4,1001,682,682682,102,316,46311,80,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4172,pilot4,1001,682,682682,102,316,46311,80,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4173,pilot4,1001,682,682682,102,316,46311,80,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4174,pilot4,1001,682,682682,102,316,46311,80,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4175,pilot4,1001,682,682682,102,316,46311,80,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4176,pilot4,1001,682,682682,102,316,46311,80,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:4:10,,no-solution-to-validate,do_not_exist,do_not_exist
4177,pilot4,1001,682,682682,102,316,46311,80,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:4:6,,no-solution-to-validate,do_not_exist,do_not_exist
4178,fffff800,855,829,708795,234,229,16055,29,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4179,fffff800,855,829,708795,234,229,16055,29,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:11,,,do_not_exist,do_not_exist
4180,fffff800,855,829,708795,234,229,16055,29,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4181,fffff800,855,829,708795,234,229,16055,29,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4182,fffff800,855,829,708795,234,229,16055,29,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4183,fffff800,855,829,708795,234,229,16055,29,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4184,fffff800,855,829,708795,234,229,16055,29,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4185,fffff800,855,829,708795,234,229,16055,29,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4186,fffff800,855,829,708795,234,229,16055,29,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4187,fffff800,855,829,708795,234,229,16055,29,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4188,fffff800,855,829,708795,234,229,16055,29,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4189,fffff800,855,829,708795,234,229,16055,29,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4190,fffff800,855,829,708795,234,229,16055,29,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:3,,no-solution-to-validate,do_not_exist,do_not_exist
4191,fffff800,855,829,708795,234,229,16055,29,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:3,,no-solution-to-validate,do_not_exist,do_not_exist
4192,standmps,1076,732,787632,97,260,3607,16,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:19,,,do_not_exist,do_not_exist
4193,standmps,1076,732,787632,97,260,3607,16,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:26,,,do_not_exist,do_not_exist
4194,standmps,1076,732,787632,97,260,3607,16,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:26,,,do_not_exist,do_not_exist
4195,standmps,1076,732,787632,97,260,3607,16,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:18,,,do_not_exist,do_not_exist
4196,standmps,1076,732,787632,97,260,3607,16,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4197,standmps,1076,732,787632,97,260,3607,16,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4198,standmps,1076,732,787632,97,260,3607,16,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4199,standmps,1076,732,787632,97,260,3607,16,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4200,standmps,1076,732,787632,97,260,3607,16,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4201,standmps,1076,732,787632,97,260,3607,16,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4202,standmps,1076,732,787632,97,260,3607,16,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4203,standmps,1076,732,787632,97,260,3607,16,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4204,standmps,1076,732,787632,97,260,3607,16,0,algo,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4205,standmps,1076,732,787632,97,260,3607,16,0,algo_enhanced,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4206,grow22,947,881,834307,233,307,371,91,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4207,grow22,947,881,834307,233,307,371,91,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:12,,,do_not_exist,do_not_exist
4208,grow22,947,881,834307,233,307,371,91,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4209,grow22,947,881,834307,233,307,371,91,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4210,grow22,947,881,834307,233,307,371,91,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4211,grow22,947,881,834307,233,307,371,91,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4212,grow22,947,881,834307,233,307,371,91,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4213,grow22,947,881,834307,233,307,371,91,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4214,grow22,947,881,834307,233,307,371,91,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4215,grow22,947,881,834307,233,307,371,91,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4216,grow22,947,881,834307,233,307,371,91,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4217,grow22,947,881,834307,233,307,371,91,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4218,grow22,947,881,834307,233,307,371,91,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:8:19,,no-solution-to-validate,do_not_exist,do_not_exist
4219,grow22,947,881,834307,233,307,371,91,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:6:41,,no-solution-to-validate,do_not_exist,do_not_exist
4220,ship04s,1459,573,836007,179,66,17763,132,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4221,ship04s,1459,573,836007,179,66,17763,132,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4222,ship04s,1459,573,836007,179,66,17763,132,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4223,ship04s,1459,573,836007,179,66,17763,132,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4224,ship04s,1459,573,836007,179,66,17763,132,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4225,ship04s,1459,573,836007,179,66,17763,132,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4226,ship04s,1459,573,836007,179,66,17763,132,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4227,ship04s,1459,573,836007,179,66,17763,132,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4228,ship04s,1459,573,836007,179,66,17763,132,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4229,ship04s,1459,573,836007,179,66,17763,132,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4230,ship04s,1459,573,836007,179,66,17763,132,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4231,ship04s,1459,573,836007,179,66,17763,132,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4232,ship04s,1459,573,836007,179,66,17763,132,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:8:21,,no-solution-to-validate,do_not_exist,do_not_exist
4233,ship04s,1459,573,836007,179,66,17763,132,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:7:13,,no-solution-to-validate,do_not_exist,do_not_exist
4234,scfxm2,915,937,857355,291,291,12396,7,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4235,scfxm2,915,937,857355,291,291,12396,7,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:11,,,do_not_exist,do_not_exist
4236,scfxm2,915,937,857355,291,291,12396,7,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4237,scfxm2,915,937,857355,291,291,12396,7,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:09,,,do_not_exist,do_not_exist
4238,scfxm2,915,937,857355,291,291,12396,7,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4239,scfxm2,915,937,857355,291,291,12396,7,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4240,scfxm2,915,937,857355,291,291,12396,7,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4241,scfxm2,915,937,857355,291,291,12396,7,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4242,scfxm2,915,937,857355,291,291,12396,7,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4243,scfxm2,915,937,857355,291,291,12396,7,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4244,scfxm2,915,937,857355,291,291,12396,7,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4245,scfxm2,915,937,857355,291,291,12396,7,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4246,scfxm2,915,937,857355,291,291,12396,7,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:5,,no-solution-to-validate,do_not_exist,do_not_exist
4247,scfxm2,915,937,857355,291,291,12396,7,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:7,,no-solution-to-validate,do_not_exist,do_not_exist
4248,bnl1,1176,821,965496,284,197,10694,82,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4249,bnl1,1176,821,965496,284,197,10694,82,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:14,,,do_not_exist,do_not_exist
4250,bnl1,1176,821,965496,284,197,10694,82,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:11,,,do_not_exist,do_not_exist
4251,bnl1,1176,821,965496,284,197,10694,82,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:10,,,do_not_exist,do_not_exist
4252,bnl1,1176,821,965496,284,197,10694,82,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4253,bnl1,1176,821,965496,284,197,10694,82,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4254,bnl1,1176,821,965496,284,197,10694,82,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4255,bnl1,1176,821,965496,284,197,10694,82,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4256,bnl1,1176,821,965496,284,197,10694,82,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4257,bnl1,1176,821,965496,284,197,10694,82,0,permutation_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4258,bnl1,1176,821,965496,284,197,10694,82,0,permutation_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4259,bnl1,1176,821,965496,284,197,10694,82,0,permutation_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4260,bnl1,1176,821,965496,284,197,10694,82,0,algo,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:6:57,,no-solution-to-validate,do_not_exist,do_not_exist
4261,bnl1,1176,821,965496,284,197,10694,82,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:7:11,,no-solution-to-validate,do_not_exist,do_not_exist
4262,scrs8,1170,863,1009710,267,400,70304,41,0,theorem_model,cp-sat,10,no,not equal by permutation,netlib/,not equivalent,00:00:13,,,do_not_exist,do_not_exist
4263,scrs8,1170,863,1009710,267,400,70304,41,0,theorem_model,coinbc,10,no,not equal by permutation,netlib/,not equivalent,00:00:12,,,do_not_exist,do_not_exist
4264,scrs8,1170,863,1009710,267,400,70304,41,0,theorem_model,chuffed,10,no,not equal by permutation,netlib/,not equivalent,00:00:13,,,do_not_exist,do_not_exist
4265,scrs8,1170,863,1009710,267,400,70304,41,0,theorem_model,gecode,10,no,not equal by permutation,netlib/,not equivalent,00:00:12,,,do_not_exist,do_not_exist
4266,scrs8,1170,863,1009710,267,400,70304,41,0,quadratic_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4267,scrs8,1170,863,1009710,267,400,70304,41,0,quadratic_model,coinbc,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4268,scrs8,1170,863,1009710,267,400,70304,41,0,quadratic_model,chuffed,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4269,scrs8,1170,863,1009710,267,400,70304,41,0,quadratic_model,gecode,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
4270,scrs8,1170,863,1009710,267,400,70304,41,0,permutation_model,cp-sat,1,unknown,not equal by permutation,netlib/,unknown, ,,no result file,do_not_exist,do_not_exist
